09Z3	County court bailiff	4
09Z4	Store detective	2
09Z5	Hotel detective	1
09Z6	Private detective	1
09Z7	Security officer	85
09Z8	Patrolman	1
09Z9	Security guard	39
09ZA	Gate-keeper	1
09ZB	Park keeper	2
09ZC	Estate ranger	2
09ZD	Traffic warden	18
09ZZ	Other protective service NOS	9
0A	Catering/personal services	808
0A1	Catering supervisors	49
0A11	Head chef	81
0A12	Head cook	7
0A13	Head waiter	3
0A14	Head barman	16
0A15	Supervisor - catering	50
0A16	Trainee catering supervisor	1
0A1Z	Catering supervisor NOS	8
0A2	Cooks/chefs	542
0A21	Chef - gourmet fare	77
0A22	Chef - plain fare	75
0A23	Cook	180
0A24	Pastry cook	16
0A25	Fish fryer	6
0A26	Assistant cook	35
0A27	Trainee cook	4
0A2Z	Cook NOS	30
0A3	Waiters/waitresses	34
0A31	Waiter	149
0A32	Waitress	232
0A33	Wine waiter	3
0A3Z	Waiter/waitress NOS	2
0A4	Barmen/barmaids	11
0A41	Barman	92
0A42	Barmaid	85
0A43	Barman - cocktail bar	8
0A44	Bar waiter	26
0A4Z	Barman/barmaid NOS	25
0A5	Food counter hands/dispensers	200
0A51	Food dispenser - table service	6
0A52	Food dispenser-counter service	21
0A5Z	Food dispenser NOS	27
0A6	Kitchen porters/hands	36
0A61	Kitchen assistant	109
0A62	Washer-up	7
0A63	Kitchen porter	18
0A64	Table clearer - catering	3
0A6Z	Kitchen porter/hand NOS	3
0A7	Supervisors-housekeeping etc.	6
0A71	Housekeeping - supervising	16
0A72	Butler	9
0A74	Chief air steward	2
0A7Z	Supervisor, housekeeping NOS	6
0A8	Domestic helpers/maids	214
0A81	Working housekeeper	43
0A82	Companion	1
0A83	Valet	14
0A84	Lady's maid	2
0A85	Nursery maid	22
0A86	Wardrobe mistress	5
0A88	Nanny	223
0A89	School helper	56
0A8A	School children's supervisor	25
0A8B	General maid	1
0A8C	Au pair	24
0A8D	Child minder	160
0A8Z	Domestic helper/maid NOS	22
0A9	Travel stewards/attendants	14
0A92	Air steward	89
0A93	Travel courier	30
0A9Z	Travel steward/attendant NOS	4
0AA	Medical attendants/orderlies	172
0AA1	Operating theatre attendant	18
0AA2	Ambulanceman	93
0AA3	First aid attendant	5
0AA4	Hospital ward orderly	15
0AA5	Nursing home attendant	24
0AAZ	Medical attendant/orderly NOS	2
0AB	Porters	23
0AB1	Hall porter	1
0AB2	Night porter	4
0AB3	Hospital porter	39
0ABZ	Porter NOS	15
0AC	Foremen-caretaking/cleaning	3
0AC1	Supervisor - cleaners	23
0ACZ	Supervisor property NOS	1
0AD	Caretakers	44
0AD1	General caretaker	47
0AD2	Church caretaker	2
0ADZ	Caretaker NOS	43
0AE	Cleaners	63
0AE1	Cleaner	765
0AE2	Window cleaner	68
0AE3	Chimney sweep	1
0AEZ	Road sweeper	11
0AF	Stationmen - railway	9
0AF1	Railman	6
0AF2	Stationman - railway	6
0AF3	Ticket collector - railway	5
0AG	Other premises attendants	2
0AG1	Swimming pool attendant	15
0AG4	Doorman	3
0AG5	Fair ground attendant	1
0AG9	Car park attendant	11
0AGB	Bill poster	2
0AGZ	Other property attendants NOS	6
0AH	Launderers/dry cleaners	18
0AH1	Laundering supervisor	2
0AH2	Launderer - general	1
0AH3	Dry cleaner - general	14
0AH4	Dry cleaning machine operator	2
0AH6	Machine presser - garments	2
0AH7	Under presser	1
0AH8	Ironer	4
0AH9	Launderette assistant	2
0AHA	Fur cleaner	1
0AHZ	Launderer/dry cleaner NOS	4
0AI	Hairdressers/beauticians	419
0AI1	Supervisor - hairdressers	10
0AI2	Ladies' hairdresser	89
0AI3	Men's hairdresser	26
0AI4	Beautician	92
0AI5	Make-up artist	15
0AI6	Wig dresser	1
0AI7	Manicurist/pedicurist	4
0AIZ	Hairdresser/beautician NOS	27
0AJ	Burial occupations	6
0AJ1	Funeral director	6
0AJ3	Embalmer	1
0AJ4	Funeral director's assistant	13
0AJ5	Mortuary attendant	4
0AJZ	Burial occupation NOS	1
0AK	Prostitutes	1
0AK1	Female prostitute	4
0AKZ	Prostitute NOS	6
0AZ	Other service occupations	19
0AZ2	Bookmaker	17
0AZ3	Croupier	19
0AZ4	Property master	6
0AZ5	Taxidermist	1
0AZ6	Store guide	2
0AZ7	Bingo caller	3
0AZ8	Pest control officer	12
0AZZ	Service occupations NOS	25
0B	Farming/fishing occupations	14
0B1	Foremen-farming/horticulture	2
0B12	Foreman - horticulture workers	1
0B13	Foreman - gardeners/groundsmen	2
0B2	General farm workers	7
0B21	Farm worker - general	8
0B22	Farm worker - mixed farming	3
0B23	Hop garden worker	1
0B24	Farm worker - arable	2
0B2Z	General farm worker NOS	32
0B32	Cowman	1
0B35	Stockman - pigs	1
0B36	Domestic animal attendant	6
0B38	Horse attendant	9
0B39	Gamekeeper	11
0B3A	Beekeeper	7
0B3D	Poultryman	4
0B4	Horticultural workers	6
0B42	Horticulture nursery worker	13
0B43	Market garden worker	8
0B44	Orchard worker	1
0B4Z	Horticulture worker NOS	8
0B5	Gardeners/groundsmen	78
0B51	Gardener - public gardens	22
0B52	Gardener - private gardens	60
0B53	Landscape gardener	124
0B55	Groundsman	43
0B5Z	Gardener/groundsman NOS	37
0B6	Agriculture machine operators	2
0B61	Agriculture machine operator	4
0B6Z	Agriculture machine op. NOS	4
0B7	Forestry workers	2
0B71	Forest worker	2
0B72	Tree feller	20
0B73	Forest ranger	3
0B8	Supervisors/mates - fishing	1
0B9	Fishermen	1
0B9Z	Fisherman NOS	1
0BZ	Other farmers/fishers	2
0BZZ	Other farmer/fisher NOS	2
0C	Materials processors exc metal	179
0C11	Foreman - tannery production	1
0C2	Textile processors	56
0C21	Foreman - textile processors	2
0C24	Winder	1
0C25	Twister	3
0C27	Textile weaver	1
0C28	Knitter	22
0C29	Textile bleacher	1
0C2A	Textile dyer	4
0C2B	Textile finisher	12
0C2E	Line/twine/cord maker	1
0C2Z	Textile processor NOS	5
0C3	Tobacco processors	4
0C3Z	Tobacco processor NOS	1
0C4	Chemical/gas/petrol processors	3
0C41	Supervis.-chem/gas/petrol prod	1
0C43	Senior operator-chemical prod.	1
0C44	Chemical/gas/petrol processor	4
0C5	Food and drink processors	112
0C52	Bread baker	32
0C53	Flour confectioner	6
0C54	Slaughterman	3
0C55	Butcher	92
0C56	Meat cutter	5
0C58	Fish preparer	1
0C59	Food processor - cooker	4
0C5B	Food processor - freezer	3
0C5D	Food processor - grinder	1
0C5Z	Food processor NOS	2
0C6	Paper and board processors	7
0C62	Beaterman -paper/board process	4
0C63	Refinerman-paper/board process	1
0C64	Machineman-paper/board process	4
0C6Z	Paper/board processor NOS	4
0CZ	Other materials processors	41
0CZ1	Foreman - other processors	4
0CZ2	Furnaceman	2
0CZ6	Crusher/miller/mixer NOS	1
0CZ8	Rubber processor	4
0CZA	Sewage plant attendant	18
0CZZ	Other materials processor NOS	27
0D	Making/repairing ex metal/elec	131
0D1	Glass workers	9
0D13	Glass/shaper/former - machine	2
0D14	Optical glass worker	5
0D15	Glass finisher	2
0D16	Glass cutter	1
0D1Z	Glass worker NOS	3
0D2	Clay/stone workers	17
0D22	Hand pottery maker	1
0D25	Concrete/cement maker	12
0D26	Tile/slab caster	3
0D27	Stone cutter	2
0D28	Stone shaper	1
0D29	Monumental mason	4
0D2Z	Clay/stone worker NOS	4
0D3	Printing/photographic process	20
0D31	Foreman - printing	2
0D32	General printer	135
0D33	Compositor	4
0D34	Typesetter	8
0D35	Printing stereotyper	1
0D37	Print plate preparer NOS	1
0D38	Printing machine operator	20
0D39	Screen printer	13
0D3A	Block printer	2
0D3B	Photographic processor	12
0D3C	Trainee printer	2
0D3Z	Printing/photogr.process NOS	9
0D4	Bookbinders/paper workers	1
0D4Z	Bookbinder/paper worker NOS	3
0D5	Textile material workers	42
0D51	Foreman -textile material work	1
0D52	Tailor	29
0D53	Dressmaker	28
0D54	Corset maker	1
0D55	Coach trimmer	1
0D56	Upholsterer	34
0D58	Milliner	1
0D59	Furrier	1
0D5A	Clothing pattern maker	4
0D5C	Clothing pattern cutter	4
0D5D	Hand sewer	3
0D5E	Hand embroiderer	1
0D5F	Textile sewing machinist	88
0D5G	Textile linking machinist	3
0D5H	Surgical corset fitter	1
0D5K	Button maker/operative/superv	1
0D5Z	Textile material worker NOS	5
0D6	Leather workers	3
0D62	Boot/shoe maker	7
0D63	Surgical footwear maker	3
0D68	Leather sewer/stitcher	10
0D69	Boot/shoe repairer	4
0D7	Woodworkers	314
0D71	Woodworking foreman	2
0D72	Carpenter/joiner - general	327
0D73	Carpenter/joiner - ship	4
0D74	Cabinet maker	14
0D75	Wood fitter	6
0D76	Wood sawyer	2
0D77	Woodcutting machine setter	2
0D78	Woodcutting machine operator	9
0D79	Pattern maker (mould)	2
0D7Z	Wood worker NOS	11
0D8	Rubber/plastic workers	3
0D81	Rubber/plastic worker foreman	1
0D82	Rubber tyre builder	3
0D83	Rubber mould maker	3
0D84	Rubber moulder	4
0D85	Plastic worker	10
0D86	Glass fibre laminator	2
0D8Z	Rubber/plastic worker NOS	1
0DZ	Other makers/repairers	61
0DZ1	Foreman: makers/repairers NOS	3
0DZ2	Musical instrument maker	1
0DZ4	Organ tuner	1
0DZ5	Piano tuner	5
0DZ6	Piano repairer	1
0DZ7	Surgical appliance maker	80
0DZ8	Dental technician	18
0DZ9	Wig maker	1
0DZZ	Other maker/repairer NOS	53
0E	Metal/electrical workers	73
0E1	Metal processors/treaters	16
0E12	Blast furnaceman	1
0E13	Steel smelting furnaceman	2
0E14	Other metal furnaceman	2
0E17	Hand moulder/core maker -metal	1
0E18	Machine moulder/coremaker	5
0E1A	Smith/forger	13
0E1B	Electroplater	2
0E1C	Metal annealer/temperer	3
0E1Z	Metal processor/treater NOS	4
0E2	Engineering machining	70
0E21	Foreman: engineering machining	9
0E22	Press/machine tool setter	24
0E23	Machine tool setter operator	16
0E24	Machine tool operator	65
0E25	Press/stamping machine operat.	6
0E26	Automatic machine attendant	3
0E27	Metal polisher	13
0E28	Metal fettler/dresser/grinder	9
0E2Z	Metal engineering machiner NOS	10
0E3	Metal production fitting	1
0E31	Foreman: metal product fitting	1
0E32	Tool maker/fitter/marker-out	31
0E34	Metal-work production fitter	10
0E3Z	Metal production fitter NOS	3
0E4	Fitters/maintainers/mechanics	110
0E41	Foreman: fitters/mechanics	6
0E42	Machinery erector/installer	1
0E43	Machinery maintenance fitter	15
0E44	Knitting machine mechanic	7
0E45	Motor vehicle mechanic	316
0E46	Aero-engine fitter/mechanic	5
0E47	Watch/clock repairers	6
0E48	Instrument mechanic	3
0E4A	Oiler/greaser	1
0E4Z	Fitter/maintainer/mechanic NOS	49
0E5	Electrical production fitters	8
0E51	Foreman: electrical production	1
0E52	Electrical production fitter	5
0E53	Electronics production fitter	17
0E54	Production electrician	38
0E5Z	Electrical product.fitter NOS	4
0E6	Electrical install/maintain	60
0E61	Foreman electrical mechanic	7
0E62	Electrician - plant/machinery	54
0E63	Electrician - premises/ships	145
0E64	Telephone fitter	32
0E65	Radio/t.v. fitter/mechanic	7
0E66	Other electrical mechanic	19
0E67	Cable jointer	8
0E68	Electric/electronic linesman	7
0E69	Television aerial erector	1
0E6A	Electric meter fixer	1
0E6Z	Electric install/maintain NOS	57
0E7	Pipe/sheet/struct metal worker	19
0E72	Plumber	333
0E73	Gas fitter	18
0E74	Pipe fitter	7
0E76	Sheet metal worker	14
0E78	Metal plate worker	4
0E79	Riveter	1
0E7A	Construction metal driller	2
0E7B	Steel rigger	5
0E7D	Steel erector	6
0E7E	Scaffolder/stager	84
0E7F	Steel bender/fixer	2
0E7G	Welder - skilled	117
0E7H	Welder - unskilled	10
0E7I	Pipe/sheet metal labourer	1
0E7Z	Pipe/sheet metal worker NOS	2
0EZ	Other metal/electrical workers	5
0EZ1	Foreman: other metal workers	2
0EZ2	Goldsmith	8
0EZ3	Silversmith	2
0EZ5	Jeweller	50
0EZ9	Coach/vehicle body builder	10
0EZA	Coach/vehicle body finisher	1
0EZB	Aircraft finisher	9
0EZC	Maintenance/install fitter	19
0EZD	Setter operator - woodwork	3
0EZE	Setter operator - metal work	1
0EZZ	Metal/electrical worker NOS	5
0F	Painters/product assemblers	20
0F1	Painters/coaters	108
0F11	Foreman: painting/coating	7
0F12	Painter/decorator	305
0F13	Signwriter	13
0F14	Pottery/ceramics decorator	3
0F15	Spray polisher	3
0F16	Spray painter	44
0F18	French polisher	10
0F1Z	Painter/coater NOS	6
0F2	Product assemblers	55
0F21	Foreman: product assembly	7
0F22	Repetitive assembler -minerals	10
0F23	Repetitive assembler - paper	1
0F24	Repetitive assembler - textile	1
0F25	Repetitive assembler - leather	2
0F26	Repetitive assembler - wood	1
0F27	Repetitive assembler - rubber	1
0F28	Repetitive assembler - plastic	4
0F29	Repetitive assembler - metal	12
0F2A	Repetitive assembler -electric	10
0F2Z	Repetitive assembler NOS	12
0FZ	Other painters/assemblers	43
0G	Product inspectors/packagers	32
0G1	Product inspectors/graders	6
0G11	Foreman: product inspecting	4
0G12	Product inspector/tester	8
0G13	Product viewer/checker	6
0G14	Product sorter/grader	1
0G15	Weigher/measurer	1
0G1Z	Product inspector/grader NOS	7
0G2	Packagers/labellers	14
0G21	Foreman: packaging/labelling	2
0G23	Packer - heavy goods	19
0G24	Packer - chemicals/drugs	4
0G25	Packer - food/garden produce	55
0G26	Packer - glass/china	7
0G27	Packer - laundry	5
0G28	Packer - textiles	24
0G2A	Machine container filler	2
0G2B	Wrapping machine attendant	1
0G2D	Canning machine attendant	1
0G2Z	Packager/labeller NOS	1
0GZ	Product inspector/packager NOS	8
0H	Construction/mining workers	31
0H1	Construction workers	422
0H11	General builder	565
0H12	Builder's mate	17
0H13	Builder's labourer	97
0H14	Civil engineering labourer	17
0H15	Bricklayer	167
0H16	Fixer/walling mason	8
0H17	Plasterer	146
0H18	Floor/wall tiler	48
0H1A	Roofer/slater	101
0H1B	Glazier	43
0H1C	Railway lengthman	2
0H1D	Asphalt/bitumen road surfacer	11
0H1E	General roadsman	8
0H1F	Concrete erector/assembler	3
0H1G	Steeplejack	1
0H1H	Sewerman	11
0H1I	Diver/frogman	17
0H1J	Demolisher	8
0H1K	Handyman	34
0H1L	Gravedigger	2
0H1Z	Construction worker NOS	19
0H2	Mining/quarrying/well drilling	37
0H22	Deputy - coal mining	2
0H23	Face-trained coal miner	11
0H24	Tunnel miner	3
0H25	Driller	3
0H26	Shotfirer	1
0H27	Miner - excl. coal	1
0H2Z	Miner/quarryer/driller NOS	2
0HZ	Construction/mining NOS	1
0I	Transporting/moving/storing	233
0I1	Water transport occupation	3
0I16	Lock gateman	1
0I1Z	Water transportman NOS	2
0I2	Rail transport occupation	19
0I22	Railway engine driver	88
0I23	Rail secondman	1
0I24	Railway guard	14
0I25	Railway signalman	7
0I26	Railway shunter	2
0I2Z	Rail transport NOS	5
0I3	Road transport occupation	32
0I31	Foreman - road transport	2
0I32	Bus inspector	9
0I33	Bus/coach driver	447
0I34	Heavy goods vehicle driver	734
0I35	Light goods vehicle driver	384
0I36	Taxi driver	471
0I37	Motor car driver	201
0I38	Road sweeper driver	6
0I39	Road patrolman	6
0I3A	Bus conductor	9
0I3B	Driver's mate	1
0I3Z	Road transport NOS	9
0I4	Civil engineer equipment work	71
0I42	Mechanical plant driver	11
0I43	Crane driver/operator	20
0I44	Mechanical truck driver	19
0I4Z	Civil eng.equipment work NOS	2
0IZ	Other materials moving/storing	12
0IZ1	Foreman-materials moving/store	1
0IZ2	Storekeeper	29
0IZ3	Warehouseman	370
0IZ4	Cellarman	2
0IZ6	Docker	1
0IZ7	Furniture remover	20
0IZ8	Goods porter	13
0IZ9	Loader	10
0IZA	Baggage porter	19
0IZB	Refuse collector/dustman	72
0IZZ	Other mover/storer NOS	2
0Z	Other occupations	4305
0Z1	Other machinery/plant work	65
0Z11	Foreman - other plant work	2
0Z12	Nuclear plant operator	1
0Z13	Power station worker	4
0Z14	Turbine operator	1
0Z15	Gas compressor operator	1
0Z18	Boiler operator	2
0Z1C	Electricity switchboard op.	3
0Z1E	Vehicle wash plant worker	4
0Z1Z	Other machinery worker NOS	35
0Z2	Other supervisors/foremen	16
0Z21	Supervisor NOS	93
0Z22	Foreman NOS	9
0Z2Z	Other supervisor/foreman NOS	13
0Z3	Other labourers/general hands	126
0Z31	Heavy labourer NOS	79
0Z32	Light labourer NOS	34
0Z33	Factory worker NOS	436
0Z3Z	Other labourer NOS	46
0Z4	Salvation Army Member	8
0Z5	Graduate	128
0Z6	Other person	107
0ZZ	Other occupations NOS	2929
12C	FH: Cardiovascular disease	16109
12C1	FH: Hypertension	68484
12C2	FH: Ischaemic heart dis. <60	71853
12C3	FH: Ischaemic heart dis. >60	70794
12C4	FH: CVA/stroke	78267
12C5	FH: Myocardial infarction	22628
12C6	FH: Atherosclerosis	134
12C7	Family history of transient ischaemic attack	169
12C8	FH: Congenital heart disease	116
12C9	FH: Thrombosis	1408
12CA	FH myocardial infarction male first degree age known	187
12CB	FH myocardial infarction male first degree age unknown	52
12CC	FH myocardial infarction female first degree age known	42
12CD	FH myocardial infarction female first degree age unknown	17
12CE	FH angina male first degree age known	56
12CF	FH angina male first degree age unknown	34
12CG	FH angina female first degree age known	36
12CH	FH angina female first degree age unknown	28
12CI	FH: premature coronary heart disease	139
12CJ	FH: Cardiomyopathy	231
12CK	FH: Aortic aneurysm	205
12CL	FH: Angina in 1st degree female relative <65 years	28
12CM	FH: Angina in 1st degree male relative <55 years	53
12CN	FH: Myocardial infarct in 1st degree female relative <65 yrs	40
12CP	FH: Myocardial infarct in 1st degree male relative <55 years	171
12CQ	Family history of deep vein thrombosis	95
12CR	FH: Hypertrophic obstructive cardiomyopathy	45
12CS	FH: Anomalous coronary artery	5
12CV	Family history of cardiovascular disease in first degree male relative less than 55 years	223
12CW	Family history of cardiovascular disease in first degree female relative less than 65 years	756
12CZ	FH: CVS disease NOS	1046
1311	Housewife	1024
1312	House husband	1
133A	Student	764
134	Country of origin	643
1341	European origin	7808
1342	African origin	657
1343	Asian origin	1022
